"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	43	NA	566	790	"#N/A"	"#N/A"	752	"0.05 %"	0.61	28.09	36.01	1.28	0.211	0.62	2.142	0.524	466.116	0	0.143	0.815	0.154	107.785	0	0.78	4.015	0.839	586.522	0.171	4.992	24.331	4.864	3753.986	0	0.795	5.126	0.925	597.886	0	0.124	2.289	0.284	93.514	0	0.171	1.58	0.279	128.904	0	0.617	1.022	0.161	463.834	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	44	NA	858	810	"#N/A"	"#N/A"	1040	"0.07 %"	0.54	33.53	42.01	1.25	0.208	0.577	2.52	0.475	600.518	0	0.158	0.866	0.15	164.064	0	1.676	13.481	2.614	1742.833	0	5.268	21.86	4.556	5479.052	0	0.929	6.716	0.915	966.24	0	0.031	0.322	0.044	32.033	0	0.167	1.503	0.232	173.733	0	0.648	1.185	0.18	674.235	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	45	NA	688	834	"#N/A"	"#N/A"	1968	"0.14 %"	0.25	36.54	93.01	2.55	0.205	0.614	2.851	0.572	1208.482	0	0.09	0.591	0.1	177.964	0	0.598	2.007	0.432	1177.498	0.175	5.752	20.568	3.994	11319.343	0	0.687	4.737	0.805	1351.752	0	0.03	0.3	0.043	59.47	0	0.161	1.627	0.254	317.017	0	0.617	1.125	0.196	1215.103	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	46	NA	1102	830	"#N/A"	"#N/A"	1440	"0.10 %"	0.51	33.97	57.25	1.69	0.218	0.662	2.829	0.548	953.316	0	0.328	3.113	0.428	472.219	0	1.198	6.067	0.775	1724.558	1.626	11.705	33.008	7.911	16854.868	0	1.221	16.316	1.493	1757.827	0	0.039	0.397	0.056	56.228	0	0.326	2.083	0.421	469.857	0	0.758	1.364	0.209	1090.887	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	47	NA	1298	852	"#N/A"	"#N/A"	2336	"0.16 %"	0.24	49.14	97.25	1.98	0.19	0.742	2.994	0.591	1732.857	0	0.749	5.915	0.918	1750.165	0	1.214	4.954	0.749	2836.891	0.719	10.79	33.219	6.812	25205.334	0	4.387	36.147	6.264	10247.428	0	0.076	0.796	0.112	177.248	0	0.232	2.13	0.327	542.365	0	0.832	1.728	0.26	1943.315	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	48	NA	1018	848	"#N/A"	"#N/A"	864	"0.06 %"	0.5	31.98	44.09	1.38	0.194	0.573	2.928	0.544	495.28	0	0.147	1.005	0.165	126.861	0	1.151	4.006	0.573	994.854	2.437	12.812	30.368	5.782	11069.313	0	1.356	6.802	1.244	1171.896	0	0.041	0.391	0.063	35.707	0	0.166	1.335	0.262	143.377	0	0.764	1.295	0.228	659.801	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	49	NA	868	900	"#N/A"	"#N/A"	2992	"0.21 %"	0.22	52.67	114.69	2.18	0.196	0.693	3.006	0.557	2072.512	0	0.218	2.026	0.209	651.605	0	1.034	4.735	0.69	3094.534	0.313	9.699	29.987	6.701	29020.151	0	1.153	6.811	1.11	3448.403	0	0.049	0.976	0.082	145.876	0	0.228	2.291	0.397	683.116	0	0.684	1.179	0.209	2047.596	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	50	NA	1136	890	"#N/A"	"#N/A"	3296	"0.23 %"	0.44	52.1	96.17	1.85	0.194	0.707	2.76	0.518	2331.001	0	0.313	4.891	0.369	1030.765	0	1.067	3.588	0.605	3517.122	1.419	9.7	32.395	6.322	31970.764	0	2.6	55.25	5.765	8571.119	0	0.053	1.471	0.106	174.431	0	0.361	2.947	0.542	1188.347	0	0.756	2.061	0.217	2490.867	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	51	NA	482	904	"#N/A"	"#N/A"	1024	"0.07 %"	0.59	36	40	1.11	0.191	0.567	2.084	0.478	580.512	0	0.075	0.411	0.078	76.543	0	0.488	2.429	0.543	499.756	0.008	4.661	18.475	4.71	4772.864	0	0.699	5.824	0.94	716.095	0	0.022	0.321	0.039	22.119	0	0.467	2.675	0.714	478.33	0.174	0.611	0.964	0.117	625.237	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	52	NA	1048	922	"#N/A"	"#N/A"	1792	"0.12 %"	0.3	56.06	68.01	1.21	0.207	0.836	2.754	0.64	1498.462	0	0.402	5.861	0.586	720.604	0	1.524	3.997	0.581	2731.433	3.015	15.441	28.117	5.146	27670.826	0	2.82	17.21	2.332	5053.834	0	0.069	1.972	0.152	123.645	0	0.151	1.473	0.227	271.228	0	0.725	1.352	0.273	1299.882	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	53	NA	1240	924	"#N/A"	"#N/A"	1840	"0.13 %"	0.29	34.94	86	2.46	0.212	0.697	3.403	0.548	1281.567	0	0.3	3.015	0.385	551.219	0	1.246	3.835	0.647	2292.111	1.881	12.695	33.197	7.244	23358.466	0	1.691	8.109	1.437	3111.322	0	0.068	1.077	0.143	124.971	0	0.253	1.945	0.379	465.318	0	0.795	1.434	0.237	1462.511	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	54	NA	1348	930	"#N/A"	"#N/A"	1328	"0.09 %"	0.52	40.8	46.23	1.13	0.232	0.729	3.822	0.596	967.86	0	0.355	4.555	0.533	471.766	0	1.06	3.87	0.656	1407.201	1.173	9.53	36.869	7.181	12656.276	0	1.247	5.656	1.116	1655.71	0	0.036	0.343	0.051	47.841	0	0.339	2.56	0.498	450.072	0	0.785	1.516	0.231	1042.414	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	55	NA	1290	942	"#N/A"	"#N/A"	1200	"0.08 %"	0.43	43.92	44.16	1.01	0.218	0.678	3.125	0.567	813.022	0	0.206	1.949	0.242	247.399	0	1.187	3.721	0.701	1424.09	1.216	12.949	33.002	8.003	15538.22	0	1.424	7.042	1.245	1709.05	0	0.026	0.276	0.043	31.622	0	0.183	1.257	0.249	219.371	0	0.783	1.459	0.228	939.602	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	56	NA	982	982	"#N/A"	"#N/A"	4976	"0.34 %"	0.19	68.03	165.47	2.43	0.173	0.639	3.067	0.546	3178.59	0	0.43	5.13	0.539	2137.525	0	1.267	3.813	0.599	6304.822	0.988	12.616	36.031	5.968	62777.44	0	2.192	43.059	3.323	10907.669	0	0.06	2.09	0.119	299.781	0	0.2	2.198	0.32	995.629	0	0.795	1.813	0.219	3955.545	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Tumor"	57	NA	1244	974	"#N/A"	"#N/A"	784	"0.05 %"	0.57	28.05	40.02	1.43	0.252	0.627	2.526	0.514	491.777	0	0.127	1.135	0.148	99.612	0	0.731	2.678	0.56	573.298	0.716	7.029	26.906	6.253	5510.38	0	0.664	4.587	0.826	520.789	0	0.043	0.383	0.061	33.381	0	0.114	0.804	0.145	89.203	0	0.684	1.18	0.175	535.884	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_1.im3"	"Stroma"	58	NA	696	520	"#N/A"	"#N/A"	1334096	"92.15 %"	0.04	1051.96	1400.91	1.33	0.147	0.374	4.879	0.349	499421.103	0	0.157	11.007	0.357	209972.659	0	0.443	20.404	0.616	591623.736	0	4.513	49.393	5.895	6020940.018	0	0.688	55.168	1.653	917433.258	0	0.037	5.042	0.126	49177.948	0	0.039	2.576	0.044	51584.321	0	0.643	2.079	0.17	857702.041	NA	NA	0	0	0	0	NA
