"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	11	NA	48	484	"#N/A"	"#N/A"	1216	"0.08 %"	0.38	30.72	67.47	2.2	0.196	0.62	2.654	0.534	754.283	0	0.187	1.222	0.193	226.996	0	0.703	2.292	0.417	854.717	1.219	8.001	31.965	5.997	9729.816	0	1.602	22.71	2.833	1948.186	0	0.03	0.627	0.056	36.728	0	0.154	1.187	0.232	187.103	0	0.593	1.234	0.211	721.653	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	12	NA	126	560	"#N/A"	"#N/A"	1696	"0.12 %"	0.34	49.73	63.17	1.27	0.14	0.646	2.485	0.498	1094.896	0	0.626	5.197	0.563	1061.735	0	1.224	5.548	0.912	2076.539	0	9.894	30.204	5.761	16780.303	0	1.885	25.97	2.718	3197.714	0	0.061	0.91	0.086	103.912	0	0.165	1.939	0.249	279.838	0	0.69	1.547	0.255	1169.425	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	13	NA	94	606	"#N/A"	"#N/A"	1744	"0.12 %"	0.45	39.14	71.1	1.82	0.092	0.648	2.548	0.541	1130.47	0	0.375	2.737	0.39	654.615	0	0.94	2.958	0.553	1640.142	1.203	10.728	41.916	7.427	18710.037	0	1.308	14.48	1.554	2281.513	0	0.037	0.395	0.051	64.785	0	0.168	1.812	0.259	293.526	0	0.682	1.866	0.279	1189.886	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	14	NA	20	612	"#N/A"	"#N/A"	768	"0.05 %"	0.49	24.1	40.13	1.66	0.168	0.612	3.272	0.649	469.677	0	0.349	2.792	0.359	267.725	0	0.763	3.005	0.479	585.798	2.026	8.986	32.883	6.556	6901.376	0	3.002	38.269	5.329	2305.173	0	0.066	1.105	0.128	50.784	0	0.095	0.82	0.11	72.595	0	0.735	1.6	0.294	564.692	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	15	NA	48	724	"#N/A"	"#N/A"	2432	"0.17 %"	0.31	42.1	97.09	2.31	0.169	0.652	2.936	0.588	1585.889	0	0.213	1.221	0.184	518.873	0	0.678	3.201	0.472	1647.975	0.567	7.066	29.619	5.751	17184.78	0	0.965	13.265	1.22	2348.091	0	0.053	0.749	0.084	129.009	0	0.119	1.051	0.148	288.447	0	0.606	1.332	0.245	1474.144	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	16	NA	544	862	"#N/A"	"#N/A"	14576	"1.01 %"	0.1	148	217.79	1.47	0.206	1.018	4.078	0.776	14836.782	0	0.241	1.176	0.134	3518.034	0	0.622	8.297	0.704	9070.7	0	2.961	25.906	2.575	43154.747	0	0.825	6.852	0.595	12018.886	0	0.036	1.438	0.065	525.409	0	0.22	3.243	0.355	3200.422	0	0.484	1.223	0.265	7055.438	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	17	NA	228	810	"#N/A"	"#N/A"	1024	"0.07 %"	0.59	36	40.03	1.11	0.178	0.769	3.436	0.772	787.951	0	0.314	1.325	0.22	321.08	0	0.682	2.152	0.434	698.644	0.69	6.835	22.727	4.255	6999.511	0	0.754	4.898	0.829	772.071	0	0.03	0.182	0.037	31.021	0	0.212	1.736	0.331	217.348	0	0.632	1.288	0.273	647.625	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	18	NA	1046	830	"#N/A"	"#N/A"	4896	"0.34 %"	0.23	63.46	145.36	2.29	0.214	0.9	3.232	0.627	4404.916	0	0.137	0.978	0.104	673.079	0	0.427	2.346	0.338	2089.005	0	3.056	24.877	3.112	14962.58	0	0.426	2.941	0.364	2084.618	0	0.023	0.217	0.027	110.247	0	0.195	1.999	0.289	952.557	0	0.566	1.211	0.23	2770.892	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	19	NA	928	886	"#N/A"	"#N/A"	4048	"0.28 %"	0.2	84.47	107.14	1.27	0.278	1.019	3.123	0.688	4125.45	0	0.133	0.614	0.076	538.365	0	0.409	1.862	0.311	1654.65	0	1.953	11.347	1.703	7906.879	0	0.499	2.07	0.343	2019.777	0	0.022	0.201	0.027	90.878	0	0.166	1.256	0.222	671.985	0	0.496	0.98	0.246	2006.304	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	20	NA	824	896	"#N/A"	"#N/A"	1024	"0.07 %"	0.43	30.72	50.51	1.64	0.284	1.08	3.497	0.762	1105.425	0	0.138	0.404	0.067	141.009	0	0.328	1.243	0.247	335.698	0	1.054	6.909	0.926	1079.344	0	0.663	1.952	0.322	678.807	0	0.023	0.151	0.027	23.764	0.006	0.109	0.542	0.089	111.757	0	0.487	0.903	0.278	498.357	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	21	NA	1012	916	"#N/A"	"#N/A"	1952	"0.13 %"	0.44	48.12	63.98	1.33	0.263	1.07	3.263	0.776	2089.487	0	0.121	0.461	0.069	235.538	0	0.375	1.537	0.303	731.872	0	1.71	10.588	1.535	3337.293	0	0.477	2.157	0.308	931.012	0	0.02	0.15	0.025	38.741	0	0.13	1.014	0.145	253.531	0	0.489	0.957	0.272	953.982	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	22	NA	376	936	"#N/A"	"#N/A"	3328	"0.23 %"	0.4	47.67	101.41	2.13	0.174	0.691	3.025	0.609	2300.107	0	0.264	0.919	0.137	879.104	0	1.312	10.423	1.959	4366.079	0	3.211	15.481	1.798	10686.097	0	1.365	37.238	3.262	4541.904	0	0.037	1.245	0.074	122.108	0	0.269	1.963	0.387	893.956	0	0.618	1.813	0.211	2057.958	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	23	NA	768	954	"#N/A"	"#N/A"	11376	"0.79 %"	0.11	113.09	248.76	2.2	0.238	1.105	3.886	0.803	12565.269	0	0.17	1.023	0.096	1935.622	0	0.408	2.737	0.322	4646.945	0	1.795	32.637	2.174	20416.666	0	0.657	4.695	0.424	7469.814	0	0.024	0.396	0.029	270.811	0	0.16	1.413	0.194	1819.067	0	0.477	1.376	0.276	5421.982	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	24	NA	630	952	"#N/A"	"#N/A"	2240	"0.15 %"	0.35	54.66	74.73	1.37	0.259	1.206	3.952	0.836	2701.623	0	0.173	0.919	0.096	387.441	0	0.435	1.692	0.269	973.795	0	1.984	9.784	1.31	4443.811	0	0.901	10.728	0.672	2017.951	0	0.026	0.248	0.031	58.186	0	0.174	1.103	0.187	389.363	0	0.457	1.025	0.295	1024.587	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	25	NA	244	996	"#N/A"	"#N/A"	6240	"0.43 %"	0.22	75.24	156.39	2.08	0.152	0.672	2.846	0.507	4194.982	0	0.485	3.781	0.431	3028.982	0	0.861	8.597	0.756	5373.375	0.145	6.485	32.873	5.732	40466.724	0	1.506	31.207	2.581	9397.065	0	0.045	1.147	0.081	282.442	0	0.312	3.207	0.488	1947.233	0	0.713	1.538	0.207	4448.3	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	26	NA	892	994	"#N/A"	"#N/A"	2736	"0.19 %"	0.2	51.84	102.5	1.98	0.286	1.061	3.592	0.842	2903.225	0	0.132	0.662	0.083	361.505	0	0.348	1.475	0.281	951.454	0	1.646	12.795	1.63	4502.86	0	0.542	2.069	0.339	1483.937	0	0.02	0.164	0.026	54.523	0	0.146	1.063	0.179	399.436	0	0.495	1.006	0.271	1354.922	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	27	NA	422	1002	"#N/A"	"#N/A"	2832	"0.20 %"	0.38	61.33	83.51	1.36	0.13	0.859	3.161	0.715	2432.613	0	0.208	1.496	0.186	588.204	0	0.926	3.809	0.744	2621.503	0.152	8.387	38.929	9.546	23752.95	0	1.246	14.554	1.238	3528.272	0	0.031	0.587	0.049	87.672	0	0.162	1.443	0.239	457.911	0	0.636	1.658	0.365	1802.004	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	28	NA	130	998	"#N/A"	"#N/A"	1664	"0.11 %"	0.59	36.04	60.01	1.67	0.113	0.84	2.932	0.629	1397.014	0.007	1.228	7.61	1.101	2044.013	0	1.498	4.944	0.75	2493.225	3.149	14.116	31.803	6.783	23489.735	0	3.159	20.82	3.381	5257.247	0	0.091	1.111	0.149	150.969	0	0.346	2.007	0.418	575.599	0	0.92	1.915	0.338	1531.046	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	29	NA	60	1012	"#N/A"	"#N/A"	768	"0.05 %"	0.63	32.01	32.06	1	0.137	0.386	1.246	0.254	296.589	0	0.163	1.577	0.237	125.551	0	0.696	2.95	0.626	534.547	0.316	8.875	28.839	7.065	6815.674	0	0.866	6.15	1.29	664.908	0	0.025	0.263	0.044	19.123	0	0.261	1.895	0.408	200.801	0.403	0.787	1.596	0.237	604.525	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	30	NA	650	1020	"#N/A"	"#N/A"	1776	"0.12 %"	0.46	40.03	67.99	1.7	0.208	1.271	3.832	0.938	2256.8	0	0.134	0.77	0.093	237.652	0	0.906	5.893	0.836	1608.377	0.184	4.99	34.649	5.924	8861.496	0	0.698	3.996	0.583	1239.735	0	0.025	0.229	0.032	44.576	0	0.121	0.732	0.11	214.017	0	0.507	1.4	0.311	900.246	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Tumor"	31	NA	766	1026	"#N/A"	"#N/A"	1840	"0.13 %"	0.3	28.05	100.01	3.57	0.322	1.499	3.887	0.927	2758.591	0	0.153	0.513	0.076	280.699	0	0.547	2.177	0.363	1005.802	0	1.7	13.674	1.423	3127.169	0	0.827	2.854	0.442	1521.184	0	0.022	0.202	0.029	40.025	0.009	0.25	1.754	0.302	460.462	0	0.409	1.033	0.305	752.297	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	32	NA	696	520	"#N/A"	"#N/A"	1096064	"75.71 %"	0.02	1044.68	1395.49	1.34	0.063	0.489	4.797	0.477	536420.503	0	0.182	8.868	0.312	199494.327	0	0.436	14.603	0.535	478095.944	0	4.602	43.124	5.473	5044516.816	0	0.711	41.257	1.562	779831.698	0	0.035	3.506	0.093	38613.99	0	0.049	1.102	0.029	53389.024	0	0.628	2.083	0.205	688034.571	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	33	NA	760	18	"#N/A"	"#N/A"	1040	"0.07 %"	0.2	31.97	73.33	2.29	0.183	0.484	1.775	0.358	503.548	0	0.326	2.031	0.29	339.484	0	0.316	1.752	0.313	328.38	0.286	4.161	18.865	3.28	4327.859	0	0.572	3.202	0.504	594.611	0	0.018	0.126	0.025	18.583	0	0.066	0.128	0.025	68.555	0	0.593	1.007	0.185	616.825	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	34	NA	732	66	"#N/A"	"#N/A"	816	"0.06 %"	0.38	27.99	47.58	1.7	0.282	0.847	2.39	0.577	691.335	0	0.356	1.526	0.215	290.451	0	0.366	1.833	0.291	298.321	0.489	3.144	14.451	3.063	2565.228	0	0.52	2.237	0.409	424.349	0	0.021	0.13	0.026	17.132	0	0.067	0.141	0.022	54.574	0	0.416	0.9	0.226	339.581	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	35	NA	728	198	"#N/A"	"#N/A"	752	"0.05 %"	0.43	25.06	42.01	1.68	0.282	0.755	2.231	0.535	567.544	0	0.214	0.76	0.098	161.259	0	0.273	1.174	0.238	205.32	0	2.17	7.562	1.377	1631.94	0	0.932	9.32	1.241	701.054	0	0.045	0.481	0.063	34.096	0	0.064	0.146	0.02	47.933	0	0.447	0.783	0.21	336.465	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	36	NA	782	270	"#N/A"	"#N/A"	1088	"0.08 %"	0.28	45.07	48.33	1.07	0.304	0.816	1.853	0.459	887.679	0.042	0.231	0.721	0.084	251.755	0	0.249	1.023	0.165	271.111	0.236	1.506	7.765	0.747	1638.547	0	0.379	1.506	0.259	412.741	0	0.022	0.098	0.023	23.47	0.008	0.071	0.131	0.017	77.281	0	0.431	0.863	0.204	469.312	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	37	NA	708	282	"#N/A"	"#N/A"	2080	"0.14 %"	0.32	41.21	90	2.18	0.269	0.758	2.754	0.544	1575.642	0	0.249	0.684	0.103	517.622	0	0.397	2.115	0.375	826.47	0.473	2.892	18.885	2.76	6015.562	0	0.394	2.855	0.338	819.927	0	0.03	0.166	0.028	61.682	0.001	0.07	0.145	0.019	144.782	0	0.476	0.857	0.208	991.117	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	38	NA	832	352	"#N/A"	"#N/A"	2784	"0.19 %"	0.24	56.9	90.38	1.59	0.173	0.448	2.84	0.444	1246.562	0	0.205	0.789	0.106	571.187	0	0.303	5.561	0.527	844.143	0.389	2.792	14.955	2.152	7771.667	0	0.347	4.467	0.354	965.967	0	0.023	0.16	0.025	64.111	0	0.067	0.133	0.02	185.447	0	0.655	1.067	0.188	1822.665	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	39	NA	956	340	"#N/A"	"#N/A"	1232	"0.09 %"	0.48	39.2	48.91	1.25	0.253	0.393	2.303	0.198	484.732	0	0.142	0.606	0.071	175.27	0	0.201	1.282	0.216	247.997	0.186	2.293	18.269	2.382	2824.735	0	0.299	2.133	0.281	367.898	0	0.023	0.186	0.024	27.947	0	0.058	0.144	0.02	71.402	0	0.63	0.917	0.101	775.986	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	40	NA	1018	360	"#N/A"	"#N/A"	912	"0.06 %"	0.47	35.89	40.32	1.12	0.262	0.384	1.115	0.172	350.394	0	0.137	0.416	0.066	125.196	0	0.155	0.953	0.152	141.755	0.283	1.86	8.638	1.107	1695.953	0	0.248	1.507	0.236	225.903	0	0.019	0.09	0.021	17.412	0	0.054	0.11	0.017	49.418	0.234	0.644	0.86	0.092	586.938	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	41	NA	758	368	"#N/A"	"#N/A"	1456	"0.10 %"	0.29	39.08	74.35	1.9	0.183	0.324	1.027	0.092	471.142	0	0.183	0.592	0.112	266.191	0	0.271	2.084	0.288	394.032	0.37	3.563	22.166	2.98	5188.345	0	0.339	4.317	0.476	493.317	0	0.025	0.217	0.028	35.701	0	0.069	0.172	0.02	100.747	0.365	0.699	1.104	0.094	1017.378	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-04-06 D_4.im3"	"Stroma"	42	NA	664	530	"#N/A"	"#N/A"	928	"0.06 %"	0.43	38.99	41.48	1.06	0.263	0.655	2.778	0.598	608.194	0	0.381	1.954	0.219	353.861	0	0.466	2.786	0.393	432.831	0.508	4.593	24.921	3.674	4262.098	0	0.68	5.173	0.644	631.053	0	0.054	0.783	0.075	49.732	0	0.069	0.14	0.021	64.208	0	0.623	1.236	0.269	577.732	NA	NA	0	0	0	0	NA
